COG_DAT,MAGAZZINO,UPV_COD,CO1_NEC,CO1_PEK,Year,Quarter,Month,Week,Weekday,Dayofmonth,Dayofyear
1/7/2025,BZ SF,954,5,1.4,2025,1,1,2,1,7,7
1/7/2025,BZ SF,1013,6,1.05,2025,1,1,2,1,7,7
1/7/2025,BZ SF,1020,2,2,2025,1,1,2,1,7,7
1/7/2025,BZ SF,1022,4,2,2025,1,1,2,1,7,7
1/7/2025,BZ SF,1053,10,1.7,2025,1,1,2,1,7,7
1/8/2025,BAZA,31,6,0.7,2025,1,1,2,2,8,8
1/8/2025,BAZA,91,0,0.6,2025,1,1,2,2,8,8
1/8/2025,BAZA,133,4,0.7,2025,1,1,2,2,8,8
1/8/2025,BAZA,152,5,1.4,2025,1,1,2,2,8,8
1/8/2025,BAZA,154,0,0.7,2025,1,1,2,2,8,8
1/8/2025,BAZA,366,6,0.7,2025,1,1,2,2,8,8
1/8/2025,BAZA,369,4,1.4,2025,1,1,2,2,8,8
1/8/2025,BAZA,604,3,0.7,2025,1,1,2,2,8,8
1/8/2025,BAZA,767,3,0.7,2025,1,1,2,2,8,8
1/8/2025,BAZA,915,5,1.4,2025,1,1,2,2,8,8
1/8/2025,BAZA,921,3,0.7,2025,1,1,2,2,8,8
1/8/2025,BAZA,944,0,1.6,2025,1,1,2,2,8,8
1/8/2025,BAZA,949,2,0.7,2025,1,1,2,2,8,8
1/8/2025,BAZA,1028,2,2.4,2025,1,1,2,2,8,8
1/8/2025,BAZA,1034,1,1.2,2025,1,1,2,2,8,8
1/8/2025,BAZA,1063,0,0.9,2025,1,1,2,2,8,8
1/8/2025,BAZA,1074,0,3.2,2025,1,1,2,2,8,8
1/8/2025,BZ SF,635,1,1.5,2025,1,1,2,2,8,8
1/8/2025,BZ SF,808,0,1.6,2025,1,1,2,2,8,8
1/8/2025,BZ SF,811,1,1.5,2025,1,1,2,2,8,8
1/8/2025,BZ SF,813,1,0.8,2025,1,1,2,2,8,8
1/8/2025,BZ SF,879,9,1.9,2025,1,1,2,2,8,8
1/8/2025,BZ SF,1040,8,2.6,2025,1,1,2,2,8,8
1/8/2025,BZ SF,1042,3,1.6,2025,1,1,2,2,8,8
1/9/2025,BAZA,363,16,0.7,2025,1,1,2,3,9,9
1/9/2025,BAZA,528,0,0.7,2025,1,1,2,3,9,9
1/9/2025,BAZA,533,12,1.4,2025,1,1,2,3,9,9
1/9/2025,BAZA,563,1,0.8,2025,1,1,2,3,9,9
1/9/2025,BAZA,564,1,0.8,2025,1,1,2,3,9,9
1/9/2025,BAZA,708,2,0.7,2025,1,1,2,3,9,9
1/9/2025,BAZA,843,0,1.4,2025,1,1,2,3,9,9
1/9/2025,BAZA,844,0,1.4,2025,1,1,2,3,9,9
1/9/2025,BAZA,904,10,0.7,2025,1,1,2,3,9,9
1/9/2025,BAZA,53450017,0,0.7,2025,1,1,2,3,9,9
1/9/2025,BZ SF,530,1,1.6,2025,1,1,2,3,9,9
1/9/2025,BZ SF,601,13,1.5,2025,1,1,2,3,9,9
1/9/2025,BZ SF,630,2,0.8,2025,1,1,2,3,9,9
1/9/2025,BZ SF,679,0,1.5,2025,1,1,2,3,9,9
1/9/2025,BZ SF,682,0,1.5,2025,1,1,2,3,9,9
1/9/2025,BZ SF,756,9,1.6,2025,1,1,2,3,9,9
1/9/2025,BZ SF,859,0,1.6,2025,1,1,2,3,9,9
1/9/2025,BZ SF,952,35,1.6,2025,1,1,2,3,9,9
1/9/2025,BZ SF,1007,5,1.6,2025,1,1,2,3,9,9
1/10/2025,BAZA,130,5,0.7,2025,1,1,2,4,10,10
1/10/2025,BAZA,144,6,0.7,2025,1,1,2,4,10,10
1/10/2025,BAZA,145,8,0.7,2025,1,1,2,4,10,10
1/10/2025,BAZA,154,0,0.7,2025,1,1,2,4,10,10
1/10/2025,BAZA,159,3,1.4,2025,1,1,2,4,10,10
1/10/2025,BAZA,392,3,0.7,2025,1,1,2,4,10,10
1/10/2025,BAZA,485,1,0.7,2025,1,1,2,4,10,10
1/10/2025,BAZA,519,10,0.7,2025,1,1,2,4,10,10
1/10/2025,BAZA,721,6,1.4,2025,1,1,2,4,10,10
1/10/2025,BAZA,784,13,0.7,2025,1,1,2,4,10,10
1/10/2025,BAZA,937,31,1.4,2025,1,1,2,4,10,10
1/10/2025,BAZA,1028,4,2.4,2025,1,1,2,4,10,10
1/10/2025,BAZA,1034,1,1.2,2025,1,1,2,4,10,10
1/10/2025,BAZA,1074,2,3.2,2025,1,1,2,4,10,10
1/10/2025,BZ SF,480,9,1.5,2025,1,1,2,4,10,10
1/10/2025,BZ SF,522,1,1.6,2025,1,1,2,4,10,10
1/10/2025,BZ SF,523,1,0.8,2025,1,1,2,4,10,10
1/10/2025,BZ SF,587,9,1.2,2025,1,1,2,4,10,10
1/10/2025,BZ SF,635,4,1.5,2025,1,1,2,4,10,10
1/10/2025,BZ SF,793,2,0.8,2025,1,1,2,4,10,10
1/10/2025,BZ SF,794,2,0.8,2025,1,1,2,4,10,10
1/10/2025,BZ SF,795,5,1.5,2025,1,1,2,4,10,10
1/10/2025,BZ SF,819,5,1.5,2025,1,1,2,4,10,10
1/10/2025,BZ SF,826,6,1.5,2025,1,1,2,4,10,10
1/10/2025,BZ SF,881,5,1.9,2025,1,1,2,4,10,10
1/10/2025,BZ SF,888,5,1.6,2025,1,1,2,4,10,10
1/10/2025,BZ SF,889,5,1.6,2025,1,1,2,4,10,10
1/10/2025,BZ SF,981,15,1.9,2025,1,1,2,4,10,10
1/10/2025,BZ SF,993,2,0.8,2025,1,1,2,4,10,10
1/10/2025,BZ SF,994,2,1.6,2025,1,1,2,4,10,10
1/10/2025,BZ SF,1026,16,1.6,2025,1,1,2,4,10,10
1/10/2025,BZ SF,1042,4,1.6,2025,1,1,2,4,10,10
1/10/2025,BZ SF,1053,1,1.7,2025,1,1,2,4,10,10
1/10/2025,BZ SF,1069,5,1.6,2025,1,1,2,4,10,10
1/11/2025,BZ SF,559,4,0.8,2025,1,1,2,5,11,11
1/11/2025,BZ SF,1010,9,1.2,2025,1,1,2,5,11,11
1/11/2025,BZ SF,1015,6,1.2,2025,1,1,2,5,11,11
1/13/2025,BAZA,84,1,0.7,2025,1,1,3,0,13,13
1/13/2025,BAZA,133,0,0.7,2025,1,1,3,0,13,13
1/13/2025,BAZA,152,14,1.4,2025,1,1,3,0,13,13
1/13/2025,BAZA,160,17,0.7,2025,1,1,3,0,13,13
1/13/2025,BAZA,188,3,0.7,2025,1,1,3,0,13,13
1/13/2025,BAZA,362,1,0.7,2025,1,1,3,0,13,13
1/13/2025,BAZA,363,8,0.7,2025,1,1,3,0,13,13
1/13/2025,BAZA,369,4,1.4,2025,1,1,3,0,13,13
1/13/2025,BAZA,417,4,1.4,2025,1,1,3,0,13,13
1/13/2025,BAZA,423,4,0.7,2025,1,1,3,0,13,13
1/13/2025,BAZA,535,14,0.7,2025,1,1,3,0,13,13
1/13/2025,BAZA,563,0,0.8,2025,1,1,3,0,13,13
1/13/2025,BAZA,564,0,0.8,2025,1,1,3,0,13,13
1/13/2025,BAZA,900,1,0.7,2025,1,1,3,0,13,13
1/13/2025,BAZA,915,12,1.4,2025,1,1,3,0,13,13
1/13/2025,BAZA,921,2,0.7,2025,1,1,3,0,13,13
1/13/2025,BAZA,1028,0,2.4,2025,1,1,3,0,13,13
1/13/2025,BAZA,1034,3,1.2,2025,1,1,3,0,13,13
1/13/2025,BAZA,1074,1,3.2,2025,1,1,3,0,13,13
1/13/2025,BZ SF,402,7,1.3,2025,1,1,3,0,13,13
1/13/2025,BZ SF,497,27,1.5,2025,1,1,3,0,13,13
1/13/2025,BZ SF,635,4,1.5,2025,1,1,3,0,13,13
1/13/2025,BZ SF,707,10,0.35,2025,1,1,3,0,13,13
1/13/2025,BZ SF,850,15,1.2,2025,1,1,3,0,13,13
1/13/2025,BZ SF,1040,11,2.6,2025,1,1,3,0,13,13
1/14/2025,BAZA,16,12,0.7,2025,1,1,3,1,14,14
1/14/2025,BAZA,46,1,0.7,2025,1,1,3,1,14,14
1/14/2025,BAZA,63,1,0.7,2025,1,1,3,1,14,14
1/14/2025,BAZA,103,0,0.7,2025,1,1,3,1,14,14
1/14/2025,BAZA,130,1,0.7,2025,1,1,3,1,14,14
1/14/2025,BAZA,145,6,0.7,2025,1,1,3,1,14,14
1/14/2025,BAZA,351,0,0.7,2025,1,1,3,1,14,14
1/14/2025,BAZA,438,11,0.8,2025,1,1,3,1,14,14
1/14/2025,BAZA,548,8,0.7,2025,1,1,3,1,14,14
1/14/2025,BAZA,592,3,0.7,2025,1,1,3,1,14,14
1/14/2025,BAZA,593,3,0.7,2025,1,1,3,1,14,14
1/14/2025,BAZA,721,6,1.4,2025,1,1,3,1,14,14
1/14/2025,BAZA,787,11,0.7,2025,1,1,3,1,14,14
1/14/2025,BAZA,822,1,0.7,2025,1,1,3,1,14,14
1/14/2025,BAZA,904,7,0.7,2025,1,1,3,1,14,14
1/14/2025,BAZA,927,10,0.7,2025,1,1,3,1,14,14
1/14/2025,BAZA,937,6,1.4,2025,1,1,3,1,14,14
1/14/2025,BAZA,999,4,0.7,2025,1,1,3,1,14,14
1/14/2025,BAZA,1003,9,0.7,2025,1,1,3,1,14,14
1/14/2025,BZ SF,415,5,1.5,2025,1,1,3,1,14,14
1/14/2025,BZ SF,491,1,1.5,2025,1,1,3,1,14,14
1/14/2025,BZ SF,750,9,1.5,2025,1,1,3,1,14,14
1/14/2025,BZ SF,762,3,1.5,2025,1,1,3,1,14,14
1/14/2025,BZ SF,795,1,1.5,2025,1,1,3,1,14,14
1/14/2025,BZ SF,819,1,1.5,2025,1,1,3,1,14,14
1/14/2025,BZ SF,857,1,1.5,2025,1,1,3,1,14,14
1/14/2025,BZ SF,881,5,1.9,2025,1,1,3,1,14,14
1/14/2025,BZ SF,954,4,1.4,2025,1,1,3,1,14,14
1/14/2025,BZ SF,1013,10,1.05,2025,1,1,3,1,14,14
1/14/2025,BZ SF,1023,3,2.3,2025,1,1,3,1,14,14
1/14/2025,BZ SF,1053,4,1.7,2025,1,1,3,1,14,14
1/15/2025,BAZA,31,1,0.7,2025,1,1,3,2,15,15
1/15/2025,BAZA,46,0,0.7,2025,1,1,3,2,15,15
1/15/2025,BAZA,91,3,0.6,2025,1,1,3,2,15,15
1/15/2025,BAZA,154,1,0.7,2025,1,1,3,2,15,15
1/15/2025,BAZA,159,6,1.4,2025,1,1,3,2,15,15
1/15/2025,BAZA,160,8,0.7,2025,1,1,3,2,15,15
1/15/2025,BAZA,366,1,0.7,2025,1,1,3,2,15,15
1/15/2025,BAZA,485,6,0.7,2025,1,1,3,2,15,15
1/15/2025,BAZA,604,3,0.7,2025,1,1,3,2,15,15
1/15/2025,BAZA,715,1,1.5,2025,1,1,3,2,15,15
1/15/2025,BAZA,767,7,0.7,2025,1,1,3,2,15,15
1/15/2025,BAZA,784,4,0.7,2025,1,1,3,2,15,15
1/15/2025,BAZA,923,10,0.7,2025,1,1,3,2,15,15
1/15/2025,BAZA,944,1,1.6,2025,1,1,3,2,15,15
1/15/2025,BAZA,949,6,0.7,2025,1,1,3,2,15,15
1/15/2025,BAZA,1028,4,2.4,2025,1,1,3,2,15,15
1/15/2025,BAZA,1034,1,1.2,2025,1,1,3,2,15,15
1/15/2025,BAZA,1063,0,0.9,2025,1,1,3,2,15,15
1/15/2025,BAZA,1074,1,3.2,2025,1,1,3,2,15,15
1/15/2025,BZ SF,552,17,1.4,2025,1,1,3,2,15,15
1/15/2025,BZ SF,635,0,1.5,2025,1,1,3,2,15,15
1/15/2025,BZ SF,653,3,1.5,2025,1,1,3,2,15,15
1/15/2025,BZ SF,658,5,1.2,2025,1,1,3,2,15,15
1/15/2025,BZ SF,811,1,1.5,2025,1,1,3,2,15,15
1/15/2025,BZ SF,813,0,0.8,2025,1,1,3,2,15,15
1/15/2025,BZ SF,852,10,1.2,2025,1,1,3,2,15,15
1/15/2025,BZ SF,1026,13,1.6,2025,1,1,3,2,15,15
1/15/2025,BZ SF,1042,6,1.6,2025,1,1,3,2,15,15
1/16/2025,BAZA,528,2,0.7,2025,1,1,3,3,16,16
1/16/2025,BAZA,533,26,1.4,2025,1,1,3,3,16,16
1/16/2025,BAZA,563,0,0.8,2025,1,1,3,3,16,16
1/16/2025,BAZA,564,0,0.8,2025,1,1,3,3,16,16
1/16/2025,BAZA,708,2,0.7,2025,1,1,3,3,16,16
1/16/2025,BAZA,787,4,0.7,2025,1,1,3,3,16,16
1/16/2025,BAZA,843,2,1.4,2025,1,1,3,3,16,16
1/16/2025,BAZA,844,2,1.4,2025,1,1,3,3,16,16
1/16/2025,BAZA,910,13,0.7,2025,1,1,3,3,16,16
1/16/2025,BAZA,915,18,1.4,2025,1,1,3,3,16,16
1/16/2025,BAZA,940,6,0.7,2025,1,1,3,3,16,16
1/16/2025,BAZA,984,8,0.7,2025,1,1,3,3,16,16
1/16/2025,BAZA,1024,1,0.7,2025,1,1,3,3,16,16
1/16/2025,BAZA,53450017,2,0.7,2025,1,1,3,3,16,16
1/16/2025,BZ SF,530,2,1.6,2025,1,1,3,3,16,16
1/16/2025,BZ SF,601,8,1.5,2025,1,1,3,3,16,16
1/16/2025,BZ SF,630,4,0.8,2025,1,1,3,3,16,16
1/16/2025,BZ SF,698,5,2,2025,1,1,3,3,16,16
1/16/2025,BZ SF,699,5,0.7,2025,1,1,3,3,16,16
1/16/2025,BZ SF,756,12,1.6,2025,1,1,3,3,16,16
1/16/2025,BZ SF,879,10,1.9,2025,1,1,3,3,16,16
1/16/2025,BZ SF,952,11,1.6,2025,1,1,3,3,16,16
1/16/2025,BZ SF,972,3,1.6,2025,1,1,3,3,16,16
1/16/2025,BZ SF,1010,4,1.2,2025,1,1,3,3,16,16
1/17/2025,BAZA,99,9,0.7,2025,1,1,3,4,17,17
1/17/2025,BAZA,130,6,0.7,2025,1,1,3,4,17,17
1/17/2025,BAZA,144,7,0.7,2025,1,1,3,4,17,17
1/17/2025,BAZA,145,8,0.7,2025,1,1,3,4,17,17
1/17/2025,BAZA,154,0,0.7,2025,1,1,3,4,17,17
1/17/2025,BAZA,160,5,0.7,2025,1,1,3,4,17,17
1/17/2025,BAZA,363,8,0.7,2025,1,1,3,4,17,17
1/17/2025,BAZA,519,5,0.7,2025,1,1,3,4,17,17
1/17/2025,BAZA,721,10,1.4,2025,1,1,3,4,17,17
1/17/2025,BAZA,904,4,0.7,2025,1,1,3,4,17,17
1/17/2025,BAZA,921,3,0.7,2025,1,1,3,4,17,17
1/17/2025,BAZA,1074,5,3.2,2025,1,1,3,4,17,17
1/17/2025,BAZA,1082,4,1.6,2025,1,1,3,4,17,17
1/17/2025,BZ SF,480,16,1.5,2025,1,1,3,4,17,17
1/17/2025,BZ SF,522,1,1.6,2025,1,1,3,4,17,17
1/17/2025,BZ SF,523,1,0.8,2025,1,1,3,4,17,17
1/17/2025,BZ SF,587,9,1.2,2025,1,1,3,4,17,17
1/17/2025,BZ SF,635,6,1.5,2025,1,1,3,4,17,17
1/17/2025,BZ SF,663,25,1.2,2025,1,1,3,4,17,17
1/17/2025,BZ SF,668,30,2.4,2025,1,1,3,4,17,17
1/17/2025,BZ SF,750,3,1.5,2025,1,1,3,4,17,17
1/17/2025,BZ SF,795,0,1.5,2025,1,1,3,4,17,17
1/17/2025,BZ SF,819,0,1.5,2025,1,1,3,4,17,17
1/17/2025,BZ SF,826,2,1.5,2025,1,1,3,4,17,17
1/17/2025,BZ SF,881,1,1.9,2025,1,1,3,4,17,17
1/17/2025,BZ SF,888,2,1.6,2025,1,1,3,4,17,17
1/17/2025,BZ SF,889,2,1.6,2025,1,1,3,4,17,17
1/17/2025,BZ SF,993,1,0.8,2025,1,1,3,4,17,17
1/17/2025,BZ SF,994,1,1.6,2025,1,1,3,4,17,17
1/17/2025,BZ SF,1053,5,1.7,2025,1,1,3,4,17,17
1/17/2025,BZ SF,1067,3,1.7,2025,1,1,3,4,17,17
1/17/2025,BZ SF,1069,0,1.6,2025,1,1,3,4,17,17
1/18/2025,BAZA,363,0,0.7,2025,1,1,3,5,18,18
1/18/2025,BZ SF,559,0,0.8,2025,1,1,3,5,18,18
1/20/2025,BAZA,84,0,0.7,2025,1,1,4,0,20,20
1/20/2025,BAZA,133,4,0.7,2025,1,1,4,0,20,20
1/20/2025,BAZA,152,21,1.4,2025,1,1,4,0,20,20
1/20/2025,BAZA,159,10,1.4,2025,1,1,4,0,20,20
1/20/2025,BAZA,188,2,0.7,2025,1,1,4,0,20,20
1/20/2025,BAZA,362,0,0.7,2025,1,1,4,0,20,20
1/20/2025,BAZA,417,3,1.4,2025,1,1,4,0,20,20
1/20/2025,BAZA,423,6,0.7,2025,1,1,4,0,20,20
1/20/2025,BAZA,485,3,0.7,2025,1,1,4,0,20,20
1/20/2025,BAZA,535,14,0.7,2025,1,1,4,0,20,20
1/20/2025,BAZA,563,3,0.8,2025,1,1,4,0,20,20
1/20/2025,BAZA,564,3,0.8,2025,1,1,4,0,20,20
1/20/2025,BAZA,915,13,1.4,2025,1,1,4,0,20,20
1/20/2025,BAZA,921,7,0.7,2025,1,1,4,0,20,20
1/20/2025,BAZA,1028,2,2.4,2025,1,1,4,0,20,20
1/20/2025,BAZA,1034,4,1.2,2025,1,1,4,0,20,20
1/20/2025,BAZA,1074,0,3.2,2025,1,1,4,0,20,20
1/20/2025,BZ SF,402,7,1.3,2025,1,1,4,0,20,20
1/20/2025,BZ SF,444,1,0.8,2025,1,1,4,0,20,20
1/20/2025,BZ SF,635,7,1.5,2025,1,1,4,0,20,20
1/20/2025,BZ SF,808,5,1.6,2025,1,1,4,0,20,20
1/20/2025,BZ SF,1026,5,1.6,2025,1,1,4,0,20,20
1/20/2025,BZ SF,1040,17,2.6,2025,1,1,4,0,20,20
1/21/2025,BAZA,16,11,0.7,2025,1,1,4,1,21,21
1/21/2025,BAZA,46,4,0.7,2025,1,1,4,1,21,21
1/21/2025,BAZA,63,4,0.7,2025,1,1,4,1,21,21
1/21/2025,BAZA,103,0,0.7,2025,1,1,4,1,21,21
1/21/2025,BAZA,130,1,0.7,2025,1,1,4,1,21,21
1/21/2025,BAZA,144,3,0.7,2025,1,1,4,1,21,21
1/21/2025,BAZA,145,11,0.7,2025,1,1,4,1,21,21
1/21/2025,BAZA,160,3,0.7,2025,1,1,4,1,21,21
1/21/2025,BAZA,351,0,0.7,2025,1,1,4,1,21,21
1/21/2025,BAZA,369,6,1.4,2025,1,1,4,1,21,21
1/21/2025,BAZA,392,7,0.7,2025,1,1,4,1,21,21
1/21/2025,BAZA,438,9,0.8,2025,1,1,4,1,21,21
1/21/2025,BAZA,592,0,0.7,2025,1,1,4,1,21,21
1/21/2025,BAZA,593,0,0.7,2025,1,1,4,1,21,21
1/21/2025,BAZA,721,7,1.4,2025,1,1,4,1,21,21
1/21/2025,BAZA,822,3,0.7,2025,1,1,4,1,21,21
1/21/2025,BAZA,927,5,0.7,2025,1,1,4,1,21,21
1/21/2025,BAZA,937,34,1.4,2025,1,1,4,1,21,21
1/21/2025,BAZA,999,5,0.7,2025,1,1,4,1,21,21
1/21/2025,BZ SF,415,0,1.5,2025,1,1,4,1,21,21
1/21/2025,BZ SF,850,26,1.2,2025,1,1,4,1,21,21
1/21/2025,BZ SF,881,9,1.9,2025,1,1,4,1,21,21
1/21/2025,BZ SF,954,2,1.4,2025,1,1,4,1,21,21
1/21/2025,BZ SF,981,21,1.9,2025,1,1,4,1,21,21
1/21/2025,BZ SF,1010,7,1.2,2025,1,1,4,1,21,21
1/21/2025,BZ SF,1013,10,1.05,2025,1,1,4,1,21,21
1/21/2025,BZ SF,1020,4,2,2025,1,1,4,1,21,21
1/21/2025,BZ SF,1022,13,2,2025,1,1,4,1,21,21
1/21/2025,BZ SF,1053,2,1.7,2025,1,1,4,1,21,21
1/22/2025,BAZA,31,2,0.7,2025,1,1,4,2,22,22
1/22/2025,BAZA,91,3,0.6,2025,1,1,4,2,22,22
1/22/2025,BAZA,366,2,0.7,2025,1,1,4,2,22,22
1/22/2025,BAZA,485,5,0.7,2025,1,1,4,2,22,22
1/22/2025,BAZA,604,0,0.7,2025,1,1,4,2,22,22
1/22/2025,BAZA,767,12,0.7,2025,1,1,4,2,22,22
1/22/2025,BAZA,784,9,0.7,2025,1,1,4,2,22,22
1/22/2025,BAZA,923,13,0.7,2025,1,1,4,2,22,22
1/22/2025,BAZA,935,9,0.7,2025,1,1,4,2,22,22
1/22/2025,BAZA,944,2,1.6,2025,1,1,4,2,22,22
1/22/2025,BAZA,1028,0,2.4,2025,1,1,4,2,22,22
1/22/2025,BAZA,1034,0,1.2,2025,1,1,4,2,22,22
1/22/2025,BAZA,1063,0,0.9,2025,1,1,4,2,22,22
1/22/2025,BAZA,1074,4,3.2,2025,1,1,4,2,22,22
1/22/2025,BAZA,1078,4,1.6,2025,1,1,4,2,22,22
1/22/2025,BAZA,1085,0,1.8,2025,1,1,4,2,22,22
1/22/2025,BAZA,1086,0,1.8,2025,1,1,4,2,22,22
1/22/2025,BZ SF,480,7,1.5,2025,1,1,4,2,22,22
1/22/2025,BZ SF,635,2,1.5,2025,1,1,4,2,22,22
1/22/2025,BZ SF,750,6,1.5,2025,1,1,4,2,22,22
1/22/2025,BZ SF,762,2,1.5,2025,1,1,4,2,22,22
1/22/2025,BZ SF,811,6,1.5,2025,1,1,4,2,22,22
1/22/2025,BZ SF,813,6,0.8,2025,1,1,4,2,22,22
1/22/2025,BZ SF,879,8,1.9,2025,1,1,4,2,22,22
1/22/2025,BZ SF,1015,2,1.2,2025,1,1,4,2,22,22
1/22/2025,BZ SF,1018,2,1.2,2025,1,1,4,2,22,22
1/22/2025,BZ SF,1040,1,2.6,2025,1,1,4,2,22,22
1/23/2025,BAZA,160,1,0.7,2025,1,1,4,3,23,23
1/23/2025,BAZA,363,4,0.7,2025,1,1,4,3,23,23
1/23/2025,BAZA,533,18,1.4,2025,1,1,4,3,23,23
1/23/2025,BAZA,563,1,0.8,2025,1,1,4,3,23,23
1/23/2025,BAZA,564,1,0.8,2025,1,1,4,3,23,23
1/23/2025,BAZA,708,0,0.7,2025,1,1,4,3,23,23
1/23/2025,BAZA,787,8,0.7,2025,1,1,4,3,23,23
1/23/2025,BAZA,843,1,1.4,2025,1,1,4,3,23,23
1/23/2025,BAZA,844,1,1.4,2025,1,1,4,3,23,23
1/23/2025,BAZA,897,9,0.7,2025,1,1,4,3,23,23
1/23/2025,BAZA,898,9,0.7,2025,1,1,4,3,23,23
1/23/2025,BAZA,904,8,0.7,2025,1,1,4,3,23,23
1/23/2025,BAZA,910,12,0.7,2025,1,1,4,3,23,23
1/23/2025,BAZA,915,12,1.4,2025,1,1,4,3,23,23
1/23/2025,BAZA,940,6,0.7,2025,1,1,4,3,23,23
1/23/2025,BAZA,999,1,0.7,2025,1,1,4,3,23,23
1/23/2025,BAZA,1003,14,0.7,2025,1,1,4,3,23,23
1/23/2025,BZ SF,497,11,1.5,2025,1,1,4,3,23,23
1/23/2025,BZ SF,530,3,1.6,2025,1,1,4,3,23,23
1/23/2025,BZ SF,601,2,1.5,2025,1,1,4,3,23,23
1/23/2025,BZ SF,630,1,0.8,2025,1,1,4,3,23,23
1/23/2025,BZ SF,679,1,1.5,2025,1,1,4,3,23,23
1/23/2025,BZ SF,682,1,1.5,2025,1,1,4,3,23,23
1/23/2025,BZ SF,698,0,2,2025,1,1,4,3,23,23
1/23/2025,BZ SF,699,0,0.7,2025,1,1,4,3,23,23
1/23/2025,BZ SF,756,17,1.6,2025,1,1,4,3,23,23
1/23/2025,BZ SF,766,13,1.6,2025,1,1,4,3,23,23
1/23/2025,BZ SF,857,1,1.5,2025,1,1,4,3,23,23
1/23/2025,BZ SF,859,7,1.6,2025,1,1,4,3,23,23
